name,dataset,#events,XS,weighting,weighting on 1fb-1,boosted_dataset,globalTag,isData,generator
ZprimeToTprimeT_TprimeToWB_Zp2500Nar_Tp1500Nar_LH,/ZprimeToTprimeT_TprimeToWB_Zp2500Nar_Tp1500Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,243695,2.440000,0.00000410,0.010013,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToWB_Zp2500Wid_Tp1500Nar_LH,/ZprimeToTprimeT_TprimeToWB_Zp2500WID_Tp1500Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,242220,0.055730,0.00000413,0.000230,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToWB_Zp2500Nar_Tp1800Nar_LH,/ZprimeToTprimeT_TprimeToWB_Zp2500Nar_Tp1800Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,233654,1.467000,0.00000428,0.006279,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToWB_Zp2500Wid_Tp1800Nar_LH,/ZprimeToTprimeT_TprimeToWB_Zp2500WID_Tp1800Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,238798,0.029930,0.00000419,0.000125,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToWB_Zp2750Nar_Tp1500Nar_LH,/ZprimeToTprimeT_TprimeToWB_Zp2750Nar_Tp1500Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,238854,1.583000,0.00000419,0.006627,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToWB_Zp2750Wid_Tp1500Nar_LH,/ZprimeToTprimeT_TprimeToWB_Zp2750WID_Tp1500Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,240816,1.578000,0.00000415,0.006553,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToWB_Zp3000Nar_Tp1500Nar_LH,/ZprimeToTprimeT_TprimeToWB_Zp3000Nar_Tp1500Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,246860,1.002000,0.00000405,0.004059,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToWB_Zp3000Wid_Tp1500Nar_LH,/ZprimeToTprimeT_TprimeToWB_Zp3000WID_Tp1500Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,239740,0.026900,0.00000417,0.000112,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToWB_Zp3000Nar_Tp1800Nar_LH,/ZprimeToTprimeT_TprimeToWB_Zp3000Nar_Tp1800Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,239740,0.756300,0.00000417,0.003155,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToWB_Zp3000Wid_Tp1800Nar_LH,/ZprimeToTprimeT_TprimeToWB_Zp3000WID_Tp1800Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,243695,0.017470,0.00000410,0.000072,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
ZprimeToTprimeT_TprimeToWB_Zp3000Nar_Tp2100Nar_LH,/ZprimeToTprimeT_TprimeToWB_Zp3000Nar_Tp2100Nar_LH_TuneCUETP8M2T4_13TeV-madgraph-pythia8_V2/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v2/MINIAODSIM,245156,0.509600,0.00000408,0.002079,NONE,80X_mcRun2_asymptotic_2016_TrancheIV_v8,FALSE,MadGraph
